51c0b8a1	applied	2026-09-11	habits.md: split the two directives out of the mid-line position inside the honest-caveat bullet into their own bullet; no rule shortened	/home/me/.claude/memory/personality/habits.md	Skip anything derivable from code/git history, or that only matters to the
4331ce50	applied	2026-09-11	practices.md design-docs bullet reduced to a pointer at tone.md '## Design & spec documents'; carried its two unique keeps (gotchas, the estimate) into tone.md FIRST and verified at tone.md:130 before cutting. Deleted lines matched the bullet exactly	/home/me/.claude/memory/personality/practices.md	voice rules live in `tone.md`
1ab6ee45	applied	2026-09-11	global.md: 'desktop is the only platform: windows member' (g15 is debian since 2026-09-07) in the /ship dispatch bullet, and the login-shell bullet now says Debian/Ubuntu members fish, desktop PowerShell. Verified against fleet.json. Net +368 B, not the item's -404 — kept the distro-rename parenthetical	/home/me/.claude/memory/global.md	is the only
4e3d386c	applied	2026-09-11	global.md: un-inverted the ssh_accounts arms — hub has NO GitHub block (linux.sh:116-118 omits it deliberately), latitude/g15 on tier profiles DO wire it; dropped the deleted modules/home/ssh.nix citation	/home/me/.claude/memory/global.md	hub` profile omits `ssh_accounts` deliberately
f76e1f4f	applied	2026-09-11	demoted the whole 10.2 KB kb-refresh/fleet-gather.sh section from global.md into machines/project.md (new indexed section + pointer from the existing kb-refresh block); 0 of its 141 lines pre-existed there. global.md keeps a 4-bullet Cross-machine memory writes incl. the WSL self-exclusion. global.md -9104 B	/home/me/.claude/memory/global.md	## Cross-machine memory writes
f6378ffc	applied	2026-09-11	demoted both parts (the air-missing-from-block story and the ssh-wsl.sh internals) into machines/project.md; global.md keeps the portable 're-render after a membership change' rule and the two-failure-mode tell. -1530 B	/home/me/.claude/memory/global.md	a stale host key's
63744b6f	applied	2026-09-11	global.md: .lan bullet compressed to the FQDN habit + error triage, now records that the d7427db renderer fix shipped; mechanism points at project.md. -335 B	/home/me/.claude/memory/global.md	Fixed at the renderer in `d7427db`
2ae4f3c7	applied	2026-09-11	deleted the redundant gh pr edit block (subset of the survivor, which also covers --add-label and the REST label route). NOTE: a THIRD copy exists at global.md 'Git & bash footguns' that the item did not know about — see the follow-up item	/home/me/.claude/memory/global.md	labels: `gh api -X POST
a63108e2	applied	2026-09-11	global.md: replaced the 'I can run just switch / nixos-rebuild, passwordless sudo granted' bullet with 'passwordless sudo is per-box, probe it'; g15 re-probed 2026-09-11 (interactive authentication is required). -751 B	/home/me/.claude/memory/global.md	Passwordless sudo is per-box, not a fleet property
a7c6071a	applied	2026-09-11	global.md: Orca no_new_privs is version-dependent, not universal — reproduced live this session inside an Orca pane (NoNewPrivs: 0, uid_map 0 0 4294967295). uid_map detection recipe kept	/home/me/.claude/memory/global.md	Privilege escalation inside Orca is version-dependent
d402ad05	applied	2026-09-11	third copy of the gh pr edit Projects-classic failure, found while applying 2ae4f3c7 and not in the queue: carried its two unique facts (org-wide across backend-api + claude-plugins; the -f title field) into the survivor at 'gh CLI gotchas', verified, then cut it. One copy left	/home/me/.claude/memory/global.md	org-wide on `thepureapp`
ead9806c	applied	2026-09-11	global.md: gortex state dir is not per-OS — ~/.gortex consolidated layout observed on Linux (g15, 2026-09-11, all three XDG paths absent) as well as macOS; both layouts now listed	/home/me/.claude/memory/global.md	The state dir is not reliably per-OS
dda53e2b	applied	2026-09-11	global.md: merged two bullets that contradicted each other on whether lsp-pyright is the real Python resolver; kept the probe recipe and the 1535/1535 measurement, dropped the v0.56.0 lineage prose. 1207 -> 542 B	/home/me/.claude/memory/global.md	Which provider actually
3093b89c	applied	2026-09-11	global.md: merged the two opposing worktree-indexing rules into one keyed on ephemeral-vs-long-lived; kept the 1.0s/816-node measurement; conflicts-with marker removed with provenance preserved inline. 1829 -> 1090 B	/home/me/.claude/memory/global.md	the axis is ephemeral vs long-lived
f7feaff8	applied	2026-09-11	global.md: '## Home-Manager & bootstrap gotchas' -> '## Profile bootstrap gotchas'; dropped checkLinkTargets/re-switch (no Nix host since 2026-08-01), kept the live worktree-symlink rule. 570 -> 349 B	/home/me/.claude/memory/global.md	## Profile bootstrap gotchas
758e584a	applied	2026-09-11	global.md: '## NixOS + git gotchas' -> '## Root-vs-user git, and watching a repo for pulls'; both bullets kept and de-Nix-framed (libgit2 error 7 + the .git/logs/HEAD inotify rule are not Nix-specific). Grew 1143 -> ~1279 B on purpose	/home/me/.claude/memory/global.md	## Root-vs-user git, and watching a repo for pulls
62114b43	applied	2026-09-11	demoted the two dotfiles-bare-repo mechanics (:(top) pathspec resolution, rm -rf under $HOME deleting a tracked project.md) from global.md into ~/CLAUDE.md as '## Two ways the bare repo bites silently', placed after '## The sync timer'; src: airdrome provenance kept. Carried and verified before cutting. -2081 B in global.md	/home/me/CLAUDE.md	## Two ways the bare repo bites silently
45bacf24	applied	2026-09-11	global.md: moved the WSL sudo/tty bullet out from under the docker-disk heading to '## Windows & WSL scripting footguns' (now line 961). Exactly one copy in the file; net 0 bytes, placement only	/home/me/.claude/memory/global.md	is the way to get root, and it needs no password
bf5d7852	applied	2026-09-11	project.md Fleet network, 3 parts: corrected the false 'orca-serve.sh is gone' claim (it ships and must not autostart where Orca is native); repointed the two-implementations SSH rule at Render-FleetSshConfig and deleted the ssh.nix materialize bullet; stub-role list now names PLANNED_ROLES and the --apply guard	/home/me/machines/.claude/memory/project.md	provision/orca-serve.sh` is NOT gone
5980c12b	applied	2026-09-11	project.md Repo tooling, 3 parts: cut 3.7 KB of orca-profile-*.sh prose (0 scripts on disk, no ~/.claude-profiles), the .nix-era updaters, and re-derived the kb-refresh Windows arm against the block as it now stands. TWO things beyond the item: the surviving 'Never bootstrap an Orca account dir' bullet still said bootstrap REDIRECTS to the mirror — it exits 3 (bootstrap.sh:152), fixed; and the dead _check-machines-link guard bullet was cut too (0 hits in justfile)	/home/me/machines/.claude/memory/project.md	bootstrap **REFUSES** an Orca account dir
51850c83	applied	2026-09-11	project.md: deleted the pylspFixOverlay/flake.nix follow-up — flake.nix and every overlay went with the NixOS tree, so nothing can ever act on it. -615 B	/home/me/machines/.claude/memory/project.md	Fleet migration 2026-07
cad90941	applied	2026-09-11	project.md: deleted 'the installed charge-upto is still the buggy copy' — the privileged run happened (installed 2026-09-11 00:54, charge_mode present at :46 and :101)	/home/me/machines/.claude/memory/project.md	Replaced by a guarded `charge_mode()` helper.
507991fd	applied	2026-09-11	project.md SSH key hygiene: dropped 18 lines of line-number forensics into backup.ps1/restore.ps1 (both deleted 2026-07-31, 1080828); kept why key backup is unnecessary and the full never-again capture list, email advice included. 1477 -> ~890 B	/home/me/machines/.claude/memory/project.md	What a replacement script must NOT
33fcd037	applied	2026-09-11	project.md: cut the 2026-08-01 disk inventory that duplicates disks.latitude5520.conf and was wrong on four counts by 2026-09-10; kept the bay-naming mechanism and added 'do not copy it back into this file'	/home/me/machines/.claude/memory/project.md	lives in `disks.latitude5520.conf` itself and is re-measured there
452333da	applied	2026-09-11	project.md Fleet network, 3 contradiction pairs: g15 is me@g15.gg.ez not methe@; the dead 'two separate LANs, DERP expected and accepted' finding replaced with the 2026-09-07 one-LAN measurement; machines/vps boundary corrected (backup profiles here since 2026-09-01, Forgejo wiped, no NixOS)	/home/me/machines/.claude/memory/project.md	reach it as `me@g15.gg.ez`
51df5bf5	applied	2026-09-11	project.md Backups: dock A/B were swapped against disks.latitude5520.conf at THREE sites, not the two the item named — L848 pair, the 'worst offender' port, and the by-id bullet the item missed. All now read 670200210032=4-1=dockA, 6702002103E1=4-2=dockB. Plus 'no restic repo is planned' dated to 2026-07-31 and pointed at what latitude actually runs	/home/me/machines/.claude/memory/project.md	This bullet had A and B
0631997a	applied	2026-09-11	project.md: deduped the 2026-08-29 restic scheduling pair against the copy at ~L756; kept only the unique rename-strands-a-timer consequence with a pointer to the survivor	/home/me/machines/.claude/memory/project.md	see the `schedule --all` bullet
05d9c0ce	applied	2026-09-11	project.md: the bullet told readers to KEEP ConditionPathIsMountPoint on any removable-destination unit; it was removed from both mirror units as the defect (0d4444e) — a skipped unit is Result=success and reported success for 90 minutes with the dock gone. Both halves now recorded	/home/me/machines/.claude/memory/project.md	saved this run and was REMOVED anyway
031261e5	applied	2026-09-11	project.md: 'declaring an unimplemented role is safe' replaced with the PLANNED_ROLES exit-1 guard (provision.sh:103-117) and the real executor list; the wrong tailnet table replaced. TWO sites, not the one the item named — L465 carried a second stale list (latitude .2, server .3, no g15), fixed as well	/home/me/machines/.claude/memory/project.md	Never infer a tailnet address from
e547ec7a	applied	2026-09-11	project.md: compressed the Kingston/Thunderbolt run (kept the DMI-slot-table lesson and the standing no-offsite-photo-copy decision, dropped the dmidecode-on-NixOS recipe and the deleted work branch) and the [HISTORY] passphrase block	/home/me/machines/.claude/memory/project.md	A DMI slot table omits the occupied socket
1e2ea8d5	applied	2026-09-11	project.md: pre-commit hooks marked CLOSED (git-hooks.nix, the nix develop box and just fmt/check/shell all verified gone); VPS reproducibility re-scoped to base + ssh-server, dropping mesh-hub/mesh-member and the now-implemented backup-client	/home/me/machines/.claude/memory/project.md	Pre-commit git hooks: CLOSED, cannot recur
fdaea448	applied	2026-09-11	project.md 3439-3539: two sections -> one general-form section, -6039 B; mechanisms survive in AGENTS.md Key patterns	/home/me/machines/.claude/memory/project.md	как выглядит этот гейт, когда он не сработал
a88a78f4	applied	2026-09-11	project.md 3152-3233: RustDesk section 6008->3584 B (-2424); restored /dev/uinput, headless unit name, id_ed25519.pub path, gdm3 custom.conf check	/home/me/machines/.claude/memory/project.md	precisely because the service is root
1fcf9087	applied	2026-09-11	project.md 2518-2569: g15 phase-1 section 3939->1187 B; kept the Ventoy return obligation and the 6.19 kernel floor, tier_docker no longer 'undecided'	/home/me/machines/.claude/memory/project.md	Two things outlive the phase
b10ab39d	applied	2026-09-11	project.md 3325-3408: dropped the false 'Condition всё ещё стоит' bullet and the AGENTS.md-duplicate add/remove bullet, 9075->6020 B	/home/me/machines/.claude/memory/project.md	Мерить топологию (`udevadm info
219aad1c	applied	2026-09-11	project.md 2320-2362: 2804->634 B, kept only the pwsh.exe-first PATH fact; rest lives in AGENTS.md Tests	/home/me/machines/.claude/memory/project.md	put `pwsh.exe` FIRST in any shell-out candidate list
4f3a0a16	applied	2026-09-11	project.md 2363-2392: 1915->1079 B, kept the three PS traps with no second source	/home/me/machines/.claude/memory/project.md	Do not port the padded-substring match
1335a42c	applied	2026-09-11	project.md 2432-2481: 3592->1583 B; cut stops at 2481, the qBittorrent subsection survives	/home/me/machines/.claude/memory/project.md	A cache key that never varies is a cache that never misses
79129a06	applied	2026-09-11	project.md 2686-2694 deleted (612 B): both claims contradicted at :2714 and :2733	/home/me/machines/.claude/memory/project.md	backup/g15/` exists, `backup-client` is in g15
06b4c635	applied	2026-09-11	project.md 2725-2733: 718->462 B, third copy of the PGDATA-leg story collapsed to the settled decision	/home/me/machines/.claude/memory/project.md	PGDATA is excluded, and since 2026-09-10 permanently
0a184245	applied	2026-09-11	project.md 3046-3085: 2887->1638 B, tier_lid_ignore behaviour left to AGENTS.md, kept what was measured on the boxes	/home/me/machines/.claude/memory/project.md	Drop-ins merge in filename order, so read back the merged config
514c862d	applied	2026-09-11	project.md 2066-2095: dead g15-wsl route table -> two rules that still hold, 2093->1272 B	/home/me/machines/.claude/memory/project.md	A relayed pair cannot be fixed with a faster radio
514fbd58	applied	2026-09-11	project.md 2236-2282: Orca headless section scoped to a destroyed distro -> what survives, 3231->2317 B	/home/me/machines/.claude/memory/project.md	Orca headless serve: what survives from g15-wsl
754828b4	applied	2026-09-11	project.md 2617-2632 (body under the ### header): 1094->735 B; the WSL-shim class is now empty on g15	/home/me/machines/.claude/memory/project.md	A host-local WSL shim can outlive the distro and shadow a system binary
56099df2	applied	2026-09-11	project.md 2692-2698: kept the snapshot measurement, dropped the settled free-space arithmetic, 516->292 B	/home/me/machines/.claude/memory/project.md	82.012 GiB stored
f48622f0	applied	2026-09-11	project.md 2920-2929: void standing order removed, system_identifier method kept, 1027->825 B; corrected its cross-reference from ниже to выше	/home/me/machines/.claude/memory/project.md	СНЯТ 2026-09-10
d4622cef	applied	2026-09-11	project.md 3154-3197: narrative compressed to four rules, 4175->3619 B	/home/me/machines/.claude/memory/project.md	## Оба restic-репозитория на 8 ТБ
dca1d781	applied	2026-09-11	project.md 3349-3401: session narrative and the AGENTS.md-duplicate sysctl.d rule dropped, 5681->4185 B	/home/me/machines/.claude/memory/project.md	## 280 строк защиты от зависания
4b32b623	applied	2026-09-11	project.md 3113-3121: two standing orders rewritten as satisfied, 1006->1101 B	/home/me/machines/.claude/memory/project.md	исправлен в тот же день
f9d54642	applied	2026-09-11	project.md 2333-2337: falsified ratio conclusion corrected in place, 568->612 B	/home/me/machines/.claude/memory/project.md	Ограничителем был не ratio
78e36627	applied	2026-09-11	fixed AGENTS.md instead of filing a TODO in project.md: :701-703 rewritten with the power-drop class and the real topology; also corrected the stale /mnt/xs destination and flaky-dock wording at :533	/home/me/machines/AGENTS.md	two different failures that must
398b5299	applied	2026-09-11	AGENTS.md: all four stale halves rewritten against provision.sh:117, fleet.json, and ls hosts/desktop/windows	/home/me/machines/AGENTS.md	fails `--apply` with rc=1 unless it is named in
93ec8377	applied	2026-09-11	AGENTS.md: g15's roles list now carries backup-client, matching fleet.json and the paragraph 20 lines below	/home/me/machines/AGENTS.md	dotfiles, repos, backup-client` — its own
e05f4c1e	applied	2026-09-11	AGENTS.md: dropped the two live totals (recipe count, 55 suites); per-suite case counts kept as a different class	/home/me/machines/AGENTS.md	For the count itself, trust
d20809a1	rejected	2026-09-11	premise died this session: fdaea448 merged away the project.md section it names as the fuller survivor, so AGENTS.md now holds the fuller copy and the dedupe runs backwards		
f1d3be7d	applied	2026-09-11	embedthat/CLAUDE.md 12863->135 B (airdrome's stub); AGENTS.md survivor read back first, and its 'Codex (Codex.ai/code)' greeting fixed before the stub made it canonical	/home/me/my/embedthat/CLAUDE.md	See [AGENTS.md](AGENTS.md) for all project guidance
9d35c9b2	applied	2026-09-11	skep/CLAUDE.md 914->135 B; the two files were byte-identical, AGENTS.md keeps the content	/home/me/my/skep/CLAUDE.md	This file is a pointer kept for tooling
ed4baa7e	applied	2026-09-11	two claude-CLI harness facts carried from skep project.md into global.md § Harness behavior (empirical); skep keeps its Phase-1/3 consequences	/home/me/.claude/memory/global.md	re-adding the flag alone hangs.
b7426f5c	applied	2026-09-11	WSL docker-shim trap carried into global.md § Docker Desktop shares one engine; airdrome Worktrees now records native Docker on g15	/home/me/.claude/memory/global.md	succeeding proves nothing
89560bba	applied	2026-09-11	~/CLAUDE.md Branches now points at dotfiles branch -a instead of a stale machine list naming server	/home/me/CLAUDE.md	One branch per identity
cd0c04cc	applied	2026-09-11	host-memory.md Notes now records six gortex-tracked repos and a live deny hook, replacing the dead repos:[] claim	/home/me/.claude/host-memory.md	Gortex tracks six repos on this box
4ad05022	applied	2026-09-11	host-memory.md qaz-law section cut to machine-local facts; the reasoning survives in qaz-code project.md Machine move	/home/me/.claude/host-memory.md	Not a cache to clear
5f6b88d0	applied	2026-09-11	vps Deploy pipeline now opens with THE ENGINE HAS NO HOST; every deploy is manual and embedthat must not be re-added	/home/me/my/vps/.claude/memory/project.md	THE ENGINE HAS NO HOST
de96aa30	applied	2026-09-11	vps :90 drops the dead five-container claim and splits self-update: telegrind manual, embedthat via Tugtainer on a v* tag	/home/me/my/vps/.claude/memory/project.md	Self-update is now split
ff910bb2	applied	2026-09-11	vps SQLite-lock gotcha keeps the rule, drops the dead D:\Media Windows-bind framing	/home/me/my/vps/.claude/memory/project.md	one process per config dir is mandatory on any filesystem
cac27f8d	applied	2026-09-11	vps bind-mount section points at machines for the incident and remedy, keeps only the two diagnostic bits machines lacks	/home/me/my/vps/.claude/memory/project.md	The rule and the incident live in
37c0a0ba	applied	2026-09-11	skep build-journal bullet re-split into scoped rule bullets; status relocated to ARCHITECTURE.md 7, every mechanism kept	/home/me/my/skep/.claude/memory/project.md	Four WS-transport rules, each of which cost a real bug
3bda2df8	applied	2026-09-11	skep Sessions A3 status deduped to ARCHITECTURE.md 6/7; the five mechanisms and the no-give-up-counter residual kept verbatim	/home/me/my/skep/.claude/memory/project.md	Dedup lives in `Supervisor.resume`, not `cmd_resume`
7f2a658f	applied	2026-09-11	skep gortex-isolation assumption marked BROKEN: one profile, one daemon, work and personal already co-located on g513ie	/home/me/my/skep/.claude/memory/project.md	DOCUMENTED ASSUMPTION, NOW BROKEN
66eee368	applied	2026-09-11	skep profile-repo binding keeps the owner-confirmed rule, records that no second profile exists to bind to	/home/me/my/skep/.claude/memory/project.md	there is currently no second profile to bind to
b43527e5	applied	2026-09-11	qaz-code project.md :239-262 deleted (1564 B): every figure in it is contradicted by CLAUDE.md, which also carries 3 of the 4 mechanisms in better form	/home/me/my/qaz-code/CLAUDE.md	211,892
489f253b	applied	2026-09-11	qaz-code CLAUDE.md: GitHub limits are live (26 public repos since 2026-09-09) and the build/ tags are designed-not-built (zero tags in all 26)	/home/me/my/qaz-code/CLAUDE.md	26 public repositories under `kazakhstan-law`
0165c530	applied	2026-09-11	qaz-code CLAUDE.md: re-embed trigger corrected to the shipped is_distinct_from(provider.name); laws/ layout reframed as per-scope-repo	/home/me/my/qaz-code/CLAUDE.md	IS DISTINCT FROM provider.name
baa736d5	applied	2026-09-11	qaz-code CLAUDE.md: GIN write-up moved under Key Models where models.py lives; the duplicated clause cut from first_seen	/home/me/my/qaz-code/CLAUDE.md	There was a GIN index on `elements`
9e7161ce	applied	2026-09-11	qaz-code project.md: FOUR of the five duplicated Sharp-edges bullets cut; the indexing.py raw-SQL mirror rule kept because CLAUDE.md carries the behaviour, not the obligation	/home/me/my/qaz-code/.claude/memory/project.md	duplicates `Act.is_amendment`
c84614b2	applied	2026-09-11	qaz-code project.md: Windows-portability section compressed to the corpus path-length invariant; the Docker-Desktop-shared-engine paragraph is false on native g15	/home/me/my/qaz-code/.claude/memory/project.md	Windows-clean by design, not luck
6045d1e8	applied	2026-09-11	qaz-code project.md: the WSL2 VM freeze generalised to the host-independent DB-write-bound cost; the freeze marked WSL-specific	/home/me/my/qaz-code/.claude/memory/project.md	Treat heavy sync I/O as a real cost on any host
f552b204	applied	2026-09-11	qaz-code project.md: compose-project-name bullet cut (CLAUDE.md:12-14 carries it next to the command); the 2026-09-11 push-main standing instruction deliberately kept	/home/me/my/qaz-code/CLAUDE.md	Compose project name is `qaz-law`
aed78e2f	applied	2026-09-11	origin/g15-wsl deleted (ancestor of main, 0 unique commits, no host-memory); ~/CLAUDE.md amended and re-promoted with the hash-check rule	/home/me/CLAUDE.md	a blob-hash check found nothing on it that
f7082e6e	applied	2026-09-11	dream SKILL.md Step 6: id is now a four-tuple with the evidence line range, plus a fixed anchor table for ###/whole-file/branch/fleet findings	/home/me/machines/agents/plugin/skills/memory-harvest/consolidate-phase.md	The id is a four-tuple, and the discriminator is not optional
35ce7179	applied	2026-09-11	dream SKILL.md Step 3b: states the blob-hash check instead of two examples that had both gone stale; cites desktop-wsl's 58 KB store as the live case	/home/me/machines/agents/plugin/skills/memory-harvest/consolidate-phase.md	State the check
e9310fe2	applied	2026-09-11	dream SKILL.md Step 5: core.md budget measures injected bytes via the loader; the 3.4 KB harness cap and the 2 KB style budget stated separately	/home/me/machines/agents/plugin/skills/memory-harvest/consolidate-phase.md	measure the INJECTED bytes, not the file bytes
06ccc498	applied	2026-09-11	dream-apply SKILL.md Step 2 (NOT dream's, as filed): an item names one site, the error may live at several; a dedupe count is a lower bound	/home/me/machines/agents/plugin/skills/memory-review/SKILL.md	An item names one site; the error may live at several
98c3201a	applied	2026-09-11	card-processing archived (owner); section cut from global.md 2177->760 B instead of demoted into a repo nobody opens — the AES-ECB attribution guard kept	/home/me/.claude/memory/global.md	was the project head's decision, not his
d5f4b69f	applied	2026-09-12	four-tuple id now reaches the tool; item's own ${4:-} patch was wrong (rehashed all 168 ids), applied an if/else instead and migrated the 63 anchor#disc ids	agents/plugin/skills/lib/consolidate.sh	if [ -n "${4:-}" ]; then
94fc81c8	rejected	2026-09-12	invented anchor; refiled correctly as fe27f639		
1939af4c	rejected	2026-09-12	invented anchor; refiled correctly as 03b60232		
d0971e33	applied	2026-09-12	already on origin/main — blob identical; landed by a prior promote	/home/me/.claude/memory/global.md	UDMA_CRC_Error_Count) is cumulative and never resets
4fb02c63	applied	2026-09-12	already on origin/main — habits.md blob identical; landed by a prior promote	/home/me/.claude/memory/personality/habits.md	Isolation before editing
03829ac8	applied	2026-09-12	Fleet SSH: g15 is bash, not fish or PowerShell; renderer is tier_ssh_fleet; desktop renamed g16	/home/me/.claude/memory/global.md	g15` is neither fish nor
eac9e0fb	applied	2026-09-12	deleted the NixOS-only Orca shell-command bullet (362 B); no Nix host in the fleet	/home/me/.claude/memory/global.md	npx skills add
a6f70ff5	applied	2026-09-12	~/.claude-profiles is gone fleet-wide; kept only the g16 migration-tarball pointer	/home/me/.claude/memory/global.md	gone fleet-wide
34ccf2ed	applied	2026-09-12	multi-account narration compressed to the surviving wrapper-script mechanism	/home/me/.claude/memory/global.md	Per-machine Claude accounts, not Orca multi-account
e9f60c10	applied	2026-09-12	MCP config-scope and gortex-track bullets moved to ## Harness behavior (empirical)	/home/me/.claude/memory/global.md	Same trap as `settings.local.json` at the config-dir root
884ce6fa	applied	2026-09-12	gortex-align commits .mcp.json, not a .gortex.yaml	/home/me/.claude/memory/global.md	commits the `.mcp.json`
119eea90	applied	2026-09-12	Orca CLI is per-runtime: Windows on g16, native orca-ide on g15	/home/me/.claude/memory/global.md	linux-orca-cli-shim
aae87b79	applied	2026-09-12	heading renamed to ## Repo layout (posix boxes); repo_groups + platform allowlist named	/home/me/.claude/memory/global.md	Repo layout (posix boxes)
ba9f6cc5	applied	2026-09-12	the two gortex-init spray copies merged into the dedicated bullet	/home/me/.claude/memory/global.md	Never run it bare
766db309	applied	2026-09-12	deleted the lossy harvested copy of the WSL docker-probe rule (310 B)	/home/me/.claude/memory/global.md	command -v docker` succeeding proves nothing
6d1ad247	applied	2026-09-12	deleted the lossy harvested copy of the login-shell rule (190 B) after the survivor was corrected	/home/me/.claude/memory/global.md	remote login shell differs by box
ee4f64e0	applied	2026-09-12	deleted the subsumed detached-script copy (134 B)	/home/me/.claude/memory/global.md	NEVER edit a shell script while it is running
4bc5d940	applied	2026-09-12	the two half-copies of the rsync itemize rule merged; the harvested half deleted	/home/me/.claude/memory/global.md	THIRD flag column
5c651504	applied	2026-09-12	dotfiles ancestry + absolute-pathspec bullets moved under ## Shared memory stores; the broken cross-ref now points at them	/home/me/.claude/memory/global.md	is the `/dotfiles-promote` bullet below
63d81ceb	applied	2026-09-12	## Harvested 2026-09-11 folded into 6 topical headings + 4 new ones (restic, bulk data, docker traps, SMART); no fact lost	/home/me/.claude/memory/global.md	## Docker traps that pass silently
a8f45a4a	applied	2026-09-12	caveman config fact moved tone.md -> global.md ## Harness behavior	/home/me/.claude/memory/global.md	caveman plugin is OFF fleet-wide
b08cb236	applied	2026-09-12	gortex freshness mechanism moved practices.md -> global.md ## Gortex; the opinion stays	/home/me/.claude/memory/global.md	Index freshness — how to check it
4be18f13	applied	2026-09-12	per-platform-fixture rule given its own ## heading in practices.md	/home/me/.claude/memory/personality/practices.md	A test that only ever sees one platform
9b955990	applied	2026-09-12	the 2 KB style budget no longer derives from the 3.5 KB hook cap; both stated with their own measurement	/home/me/.claude/CLAUDE.md	TWO limits, measured on two different numbers
e70e98cb	applied	2026-09-12	stale 135-commit count replaced by the measurement command; the only-copy fact kept	/home/me/CLAUDE.md	Do not trust a commit count written
a3e1b01f	applied	2026-09-12	g15-wsl recorded as a deleted remote with a surviving local ref, not as history to keep	/home/me/.claude/host-memory.md	not a fleet branch any more
8dd3022d	rejected	2026-09-12	superseded by a6f70ff5 + 34ccf2ed, applied on g15 2026-09-12; its two passages no longer exist		
15635b46	applied	2026-09-12	core.md main-checkout rule promoted to dotfiles main (06b3d58); now on all five boxes	/home/me/.claude/memory/core.md	Никогда не редактировать код в main checkout
6c384b09	applied	2026-09-12	Pure infra access carried to backend-api project.md as ## Infra access; cut from global.md	/home/me/pure/backend-api/.claude/memory/project.md	Infra access — what actually needs the VPN
8e41cba2	applied	2026-09-12	Grafana/Loki logging carried to backend-api project.md, Kibana VPN clause dropped (covered deeper there); dangling global.md ref re-pointed	/home/me/pure/backend-api/.claude/memory/project.md	Logging — Grafana/Loki vs Kibana
6846453c	applied	2026-09-12	Sentry section carried to backend-api project.md minus the positive-control sentence; cut from global.md	/home/me/pure/backend-api/.claude/memory/project.md	Sentry — reactive, not monitored
d0474135	applied	2026-09-12	drafting-length register to tone.md; the Jira-is-English clause to project.md under Branches & PRs	/home/me/.claude/memory/personality/tone.md	Drafting length — PR bodies, Jira, Slack
c18ef4d8	applied	2026-09-12	colleagues roster to project.md; the register lesson to tone.md with pronouns generalised and ticket ids dropped	/home/me/.claude/memory/personality/tone.md	Addressing the author of the code
9e243a8c	applied	2026-09-12	Apple retention merged into project.md's existing section; the two GitHub blocks promoted to ## in global.md, not carried	/home/me/pure/backend-api/.claude/memory/project.md	no App Store Connect UI
